,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1250,Ruelle,Rival,1eSFAxdOiHRKB62wR0rXex,44,0.166,0.432,7,-8.311,0,0.0354,0.874,0.502,0.11,0.311,71.477,250116,3
1251,Jennifer Lopez,Qué Hiciste,6jGH911Nz9lPCSK9pd4tVQ,49,0.641,0.659,2,-7.149,0,0.0857,0.541,6.02e-06,0.162,0.628,116.148,297573,4
1252,Alina Baraz,Right There,0gY9qSR7dLRtVHRcmc7uHh,53,0.369,0.224,1,-14.217,1,0.0541,0.919,0.00051,0.203,0.128,90.584,162480,4
1253,Alina Baraz,Maze,15qsP4hafiNestjAxqJAL9,54,0.424,0.574,5,-11.113,1,0.0461,0.615,0.0413,0.137,0.179,123.972,269280,4
1254,Alina Baraz,No Interference,23pZziAp3KHs8bALFGYHcM,50,0.405,0.476,10,-12.17,1,0.0726,0.706,0.669,0.111,0.103,129.081,227120,4
1255,Kendrick Lamar,All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s,83,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187,4
1256,The Weeknd,All I Know,0NWqNXBJTpXbkI5rPWNy3p,67,0.467,0.417,8,-10.614,0,0.074,0.421,0.000202,0.102,0.171,120.021,321027,4
1257,Travis Scott,NO BYSTANDERS,6OaVWaGfhXn70ZJfdVcabn,74,0.731,0.811,1,-3.225,1,0.0712,0.0204,0.0,0.411,0.426,147.045,218284,4
1258,Justin Bieber,Company,61uyGDPJ06MkxJtHgPmuyO,72,0.59,0.797,4,-4.901,0,0.0614,0.132,0.0,0.0846,0.425,94.948,208120,4
1259,The Carters,SUMMER,1jNg1rfjc7V9wagU9Xjxq2,47,0.579,0.567,10,-6.389,1,0.067,0.114,1.25e-05,0.324,0.546,135.55,285200,4
1260,G-Eazy,Him & I,2lNdc3jjPV4aWEfKH0gvH2,57,0.576,0.731,2,-6.343,1,0.0883,0.0534,0.0,0.308,0.19,87.865,268867,4
1261,BJ The Chicago Kid,Man Down,1Mzf63ecHw1iZNS2Zhp6ac,30,0.546,0.725,11,-3.607,1,0.309,0.00787,0.105,0.261,0.224,201.836,209213,3
1262,Nora En Pure,Come With Me - Radio Mix,1Ht4NJdY8adMsW540P5vG0,65,0.677,0.758,6,-6.523,0,0.027,0.00307,0.736,0.22,0.308,119.999,173625,4
1263,Puma Blue,Lust,2b6VK3Re0nON3sLFLK1qQa,50,0.635,0.225,6,-15.183,0,0.0536,0.887,0.597,0.116,0.141,118.816,262093,4
1264,Sara Kays,Remember That Night?,1nYzjrdVQ8RpF93M0jPFW7,80,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,227186,4
1265,Sara Kays,Chosen Last,5X4tAxxNC5XaSgcIW3xhj7,61,0.652,0.546,11,-6.497,1,0.0264,0.666,2.28e-06,0.112,0.264,99.03,226847,4
1266,Sara Kays,High School,4ybYMnjKOYqBxKtaisoCwM,39,0.505,0.639,9,-8.454,1,0.0395,0.683,3.25e-05,0.381,0.259,109.915,220473,4
1267,ZAYN,PILLOWTALK,0PDUDa38GO8lMxLCRc4lL1,80,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,202747,4
1268,The Neighbourhood,West Coast,4TaY35s44Bf6OQnRK4R8Y5,60,0.742,0.468,1,-6.356,1,0.108,0.162,0.00978,0.337,0.456,78.047,253520,4
1269,Ed Sheeran,Make It Rain,7K8jxqCG29KUi21SqsvDfE,41,0.618,0.239,8,-8.371,0,0.0274,0.791,0.0,0.1,0.327,96.846,404480,3
1270,Marian Hill,One Time,1Z4UKak2eNteHFZkwiYPNz,58,0.843,0.244,9,-12.34,0,0.457,0.289,0.0,0.19,0.519,159.836,217613,4
1271,Stanaj,Ain't Love Strange,2JXMbStwQxqfSo5DiiV8nj,38,0.348,0.508,6,-6.884,0,0.0603,0.254,0.0,0.121,0.216,159.866,200693,3
1272,Justin Bieber,No Pressure,23UV8pJEvRnAZd6ZAXBC0H,62,0.644,0.595,1,-6.877,1,0.215,0.121,0.0,0.279,0.554,148.889,286853,3
1273,Sara Kays,Family,3Ag55jSc7P9s3C3HFS9PYk,37,0.454,0.187,1,-14.678,1,0.0296,0.855,4.33e-05,0.096,0.235,144.153,231312,4
1274,Sara Kays,Future Kids,5Cy20icxvxt8EnB2pIdVxf,51,0.664,0.497,5,-10.275,1,0.0323,0.49,0.0,0.132,0.655,127.994,191608,4
1275,Sara Kays,Where Are You?,5GciaHmu1L9MVjV7wfHCUk,36,0.636,0.244,0,-10.799,1,0.0307,0.975,0.00601,0.0951,0.312,90.687,132048,4
1276,Alina Baraz,Change My Mind,7ISSqT0VPIh8A9tIVxurUu,61,0.645,0.565,1,-10.714,0,0.0669,0.488,0.104,0.0953,0.318,136.191,174133,4
1277,JP Saxe,If the World Was Ending (feat. Julia Michaels),2kJwzbxV2ppxnQoYw4GLBZ,82,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,208687,4
1278,Charlotte Jane,Down Days,7zbHLUYieIVy0Qb8ciRbmx,50,0.716,0.661,7,-4.503,1,0.0543,0.276,0.0,0.349,0.407,81.451,172821,4
1279,Louis Dunford,London's Requiem,0TxJGoYx7racCE2idGNN0O,49,0.448,0.34,11,-8.048,1,0.0337,0.407,4.44e-06,0.107,0.15,102.696,302400,4
1280,The Band CAMINO,Crying Over You,53bCcVMGv0S2aIYvfju2Tt,65,0.463,0.411,11,-8.25,1,0.0414,0.679,0.0,0.0453,0.163,147.3,178950,4
1281,Mimi Webb,Good Without,0xqHkO5570zlGpLpCnd4MG,70,0.548,0.61,11,-4.888,0,0.0965,0.0754,0.0,0.203,0.317,89.836,182857,4
1282,Katelyn Tarver,Hurt Like That,6fBN1a9LcsB3QohnijExpz,52,0.785,0.486,0,-7.545,1,0.0335,0.104,6.92e-05,0.0808,0.368,112.004,196333,4
1283,RHODES,I'm Not Ok,2smg1NNlkCgQNLbqwdn3bv,53,0.394,0.35,5,-7.751,1,0.0323,0.517,0.0,0.0738,0.163,125.941,203928,4
1284,Boy & Bear,Wicked Game,0y9XoalRKTJKgdeJJTayCc,55,0.566,0.298,9,-9.932,1,0.0266,0.584,0.000224,0.118,0.192,110.466,252253,4
1285,Alexander Biggs,Laundromat,2o9DXPraX3X5Z1vZNAL1Q6,51,0.565,0.3,4,-11.663,1,0.0323,0.805,2.78e-05,0.144,0.377,139.939,231299,4
1286,Emily Keener,Do You Love Me Lately?,03ZQhvP0UXQvUhGxlGqOSq,49,0.605,0.205,7,-15.486,1,0.0347,0.866,0.000116,0.144,0.0889,115.955,236409,4
1287,Ruben,Lay By Me,5xQ1yxKzTuPcSNO9FP0lNS,70,0.461,0.195,10,-7.301,1,0.0352,0.873,0.0,0.11,0.381,110.193,170831,4
1288,Ed Sheeran,Tides,2JiHR4gCDjXwYVRDmwdk95,75,0.631,0.825,11,-3.971,1,0.0433,0.0167,0.0,0.122,0.427,129.942,195760,3
1289,Chelsea Cutler,I Was In Heaven,0yGK3viU9Snnkbo0vFDKjd,11,0.484,0.307,5,-10.628,1,0.0282,0.783,1.55e-05,0.115,0.182,79.107,256000,4
1290,Olivia Rodrigo,deja vu,6HU7h9RYOaPRFeh0R3UeAr,90,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,215507,4
1291,syd B,ARE YOU FEELING IT TOO?,169RNEmX6dfiI9UKfju64E,47,0.609,0.418,5,-7.465,1,0.035,0.281,7.89e-05,0.107,0.202,126.135,212440,4
1292,syd B,Freezing,4bD5pbgrm1bkLjUr0NFZEY,39,0.71,0.35,9,-10.465,0,0.199,0.57,3.79e-06,0.106,0.297,84.099,185798,4
1293,syd B,Something Else,0TLCnwKGhRABK1soc5oWaf,17,0.352,0.213,7,-13.474,1,0.0355,0.725,9.31e-06,0.111,0.206,114.918,141599,3
1294,syd B,Get Well Soon,0JcXuC8k60pEhpUKJ41RDm,21,0.624,0.473,5,-7.46,0,0.0782,0.146,3.62e-05,0.125,0.681,72.397,164483,4
1295,syd B,LIFETIME,5pOGOF7uCgGVfKJVqf9hbR,19,0.324,0.311,8,-14.058,0,0.0423,0.575,0.0106,0.112,0.0469,161.67,219339,4
1296,syd B,Guilt Trip,0xKl5dmDdPdRFpioZI2O5K,29,0.736,0.734,9,-7.128,0,0.218,0.231,0.0,0.231,0.716,93.96,163424,4
1297,syd B,Body,3NaaR0YYprRUSXsoj0U38G,19,0.625,0.525,1,-10.288,0,0.04,0.152,0.162,0.139,0.396,160.089,171762,4
1298,Hippie Sabotage,Options,3kKbRNJmzSWdDgfKqJ9Eck,65,0.411,0.523,11,-11.786,1,0.241,0.782,9.08e-06,0.293,0.205,144.738,220727,4
1299,Mata,Kurtz,4Ca4yzwIFgYJxupDhcXLka,66,0.595,0.551,5,-8.273,0,0.132,0.451,0.0,0.135,0.468,129.568,255720,4
1300,Denise Santoz,Clandestine,3Pnz4e1KwDRFrMRvQBPMmq,43,0.201,0.0812,11,-32.102,0,0.0407,0.994,0.917,0.104,0.347,116.25,168500,1
1301,Clémentine Poirier,Minuit,7GzMpKkrr5zwsmtTIQk2EC,61,0.443,0.0472,5,-27.348,1,0.0386,0.993,0.94,0.124,0.446,116.125,136952,5
1302,Jesse Brown,Adventure Book,5pnQN6F1XTlhScEjuIUOWu,49,0.393,0.0644,3,-25.005,1,0.0344,0.974,0.928,0.126,0.193,140.381,131097,4
1303,Hazel Dumoulin,Perfume,0giYe8sQbW7LaO2UqMcG7k,59,0.4,0.0137,5,-26.971,1,0.0658,0.996,0.908,0.0835,0.0769,106.644,177020,3
1304,Ian Wong,Divided,6ZsneTepMm115P6isojL6R,48,0.543,0.0302,11,-27.273,1,0.0613,0.996,0.945,0.103,0.518,134.689,131109,3
1305,Simon Westman,Swan Spring,3orRX2Ms4jy4dU9KqJ9zT1,57,0.385,0.00786,0,-25.033,1,0.0546,0.996,0.843,0.0928,0.129,74.284,180000,4
1306,Klaus Steiner,Blessing In Disguise,1oxgOieE4U81VQM8Fd0B4W,49,0.372,0.0568,0,-28.466,1,0.043,0.982,0.895,0.116,0.218,130.315,152000,4
1307,Lake Isabel,Seul,7adeEYqvDXAXIvP3dwLAww,45,0.434,0.0283,10,-24.211,1,0.0397,0.994,0.951,0.218,0.241,113.174,160458,3
1308,Theodore Tompkins,Traunstein,3oTDoIy41rJX9ZQYURoWRt,59,0.206,0.0117,6,-30.502,1,0.0426,0.993,0.891,0.107,0.113,173.047,149573,4
1309,Enrico Giaretta,Route To Rio De Janeiro,6S7KWlTlZzKM1QraYjEOvV,47,0.23,0.0261,10,-26.116,1,0.052,0.992,0.951,0.112,0.0367,114.656,209182,4
1310,Melvin Norberg,Tanken för oss vidare,3C4ZKKPtMbexPnb09lPB6n,52,0.42,0.0353,10,-27.468,1,0.0463,0.995,0.96,0.0982,0.237,79.226,131750,1
1311,Tyra Lindqvist,Tu m'appartiens,4J3NvJOHStUHwgpc3Gqk2K,59,0.244,0.0407,3,-31.038,1,0.0438,0.989,0.882,0.0993,0.363,165.574,118000,4
1312,Jenifer Tremblay,Dans un autre monde,0xn7x7Gn9fpVq68AcEMyFE,38,0.659,0.0791,4,-22.586,0,0.127,0.995,0.97,0.11,0.194,73.679,119991,4
1313,Celine Hayes,Grace,7awIIxfZGrKfqIWOD3iZPV,54,0.445,0.19,7,-27.844,1,0.0351,0.977,0.921,0.114,0.404,112.662,166000,3
1314,Pamela Goldings,Young Love,5LS7VV5Gp3evv8pjcpTDDu,61,0.401,0.0273,7,-30.596,1,0.0532,0.994,0.916,0.107,0.236,133.722,143500,4
1315,Light Beyond Life,Solitude,1DBcTd8Qkm9hAHOXI1ajDa,50,0.433,0.011,6,-28.889,0,0.0409,0.994,0.958,0.0989,0.129,111.282,147271,4
1316,Wave Of Pollen,Sanctuary,5oKiEfM3YuGCOXrFKcZpbM,58,0.401,0.047,6,-25.119,1,0.0439,0.991,0.931,0.109,0.106,95.085,154730,4
1317,Corinne Beilinson,Swan Dip,3BreWDRhcZRI9stPke1ydd,46,0.364,0.0152,3,-21.193,0,0.0424,0.987,0.964,0.0877,0.0389,170.359,163508,3
1318,Alvize Fantacone,Fiore,6DRCugEZcKbSOK9OT5cNvM,64,0.606,0.0157,9,-28.185,1,0.0683,0.996,0.942,0.0898,0.0639,47.745,175285,4
1319,Matthew Paull,Muriwai,4u3ZZLGtq6bYi1ZKK7c3BW,58,0.445,0.0194,11,-28.696,1,0.0361,0.993,0.891,0.0993,0.137,55.114,121066,5
1320,Ledetraad,Røgslør,16zbo4n31PEtvx6eDCWJqe,59,0.454,0.143,6,-26.672,0,0.0558,0.959,0.958,0.111,0.235,114.928,132000,3
1321,Odin Sørlie,Auriga,0r8M4zqlJeV0XPtCxyQ6fn,50,0.398,0.0336,10,-30.369,1,0.0551,0.996,0.962,0.13,0.612,72.166,134500,4
1322,Sophie Ronstadt,Lost in a Dream,3n4WSQV9xopZy4wamL2tKL,50,0.441,0.0401,3,-28.312,1,0.0489,0.995,0.966,0.127,0.478,125.882,141140,4
1323,Dominique Marais,A Perceptual Process,4bG7TSO7x8s5eKOjSxMIet,47,0.359,0.029,8,-26.463,1,0.0361,0.991,0.81,0.0932,0.143,95.152,113821,4
1324,Juergen Steltzer,La creacion,63OR2oeewLePYRBoHs5mIi,48,0.371,0.0436,3,-27.708,1,0.0395,0.995,0.922,0.129,0.292,110.034,184580,4
1325,Luna Bauer,Settle Down In Somewhere,1e8NCyJxZaMd1XNZhKO9ez,53,0.388,0.0429,3,-28.731,1,0.0477,0.996,0.96,0.106,0.398,83.484,157765,3
1326,Justus Rümenapp,Freedom,5PHIGFF2ikcf0lEGH5D9fZ,52,0.343,0.0179,10,-27.91,1,0.0387,0.989,0.946,0.12,0.138,106.276,136875,5
1327,Piotr Wiese,We Won't Waltz Together,3tFwWjy78LQ2NOWANzWMdS,46,0.433,0.0437,4,-24.025,0,0.0601,0.994,0.957,0.0733,0.196,68.152,126880,3
1328,Blissful Radiance,Who I Was,0oVnmc2zYZuFxYHs21Q5Me,51,0.318,0.0395,3,-29.438,1,0.0534,0.995,0.946,0.122,0.286,123.429,125347,3
1329,Halbert Stone,Dreaming Of You,64OSHlDi8TeihNzUMvc2Kv,56,0.353,0.00544,0,-27.456,0,0.0427,0.993,0.918,0.119,0.19,83.122,173008,3
1330,Olai Ruud,Trolltunga,3oVLlrUbiNHDHlu3Ro6M2I,46,0.428,0.132,7,-23.946,0,0.0941,0.995,0.967,0.121,0.383,168.164,128500,4
1331,Seraghi,Che ricordarsi del tempo felice,0F2IGd7OdrD3P8yM2TJb2z,48,0.44,0.0066,10,-30.68,0,0.0405,0.994,0.923,0.108,0.219,76.218,119510,4
1332,Junius Clyde,Crystal Depths,1Yyi70Exy9YlfKn6o0ciSO,47,0.319,0.0253,2,-27.849,0,0.0395,0.992,0.951,0.105,0.0398,83.963,213904,3
1333,Justus Rümenapp,Once when I was young,4FRPWTwl40uOHMslTL7fGa,61,0.348,0.0407,10,-25.229,1,0.0508,0.987,0.921,0.118,0.0447,111.386,121125,3
1334,Oscar Sergel,Maurice,7l92bhAAWWCnRrbmekFSor,56,0.398,0.0427,7,-25.052,1,0.0454,0.991,0.805,0.109,0.275,122.15,167044,4
1335,Emilia Branco,Finito,6iWBMo4Cc2yAqwqkAUzLSN,51,0.411,0.0599,6,-25.649,1,0.0365,0.994,0.899,0.103,0.22,86.044,162353,4
1336,Walter Groenig,Journey in Place,7dNH0Srg1kTobjTUwGnqxc,51,0.367,0.0183,8,-22.293,1,0.0478,0.993,0.943,0.104,0.168,173.632,172993,3
1337,Fredrik Lundberg,Memories In Red,7oj0ajSBpsNjSZAL51fIAM,59,0.547,0.0174,5,-25.614,1,0.0314,0.99,0.954,0.134,0.342,51.053,135000,3
1338,Sara Hoffman,Silhouettes,0J1qj6Tn3Zwwggfsz08FXp,45,0.342,0.0347,2,-25.578,1,0.0414,0.988,0.929,0.114,0.159,93.729,197674,3
1339,Kitt River,Halcyon Days,2KyvscJVHpMbRAa5YJiit8,44,0.448,0.0207,2,-28.484,0,0.0472,0.995,0.944,0.105,0.356,65.673,229091,4
1340,Domenik Kalinsky,Fragments,70JLpMenajRsMtCXaQ1jzu,54,0.527,0.0968,7,-29.574,0,0.0487,0.994,0.926,0.112,0.326,125.462,162270,4
1341,Jani Lechleiter,Mirno,7oEbJXeTbSSWBNVr0RHRgM,57,0.291,0.0181,1,-34.346,0,0.0365,0.995,0.902,0.103,0.47,80.091,121500,4
1342,Danny Mulhern,The Crossing (Revisited),2aLM9O5Gz5X758xYkgpSC6,58,0.358,0.0206,0,-29.728,1,0.0386,0.934,0.913,0.108,0.409,77.983,117391,4
1343,Justine Nova,Funiculaire,3PWqflZ9qblrg35dSnjOgQ,59,0.456,0.0727,9,-31.034,0,0.0515,0.992,0.911,0.0839,0.233,126.074,170500,4
1344,Signe Bratlie,Fylke,22iDJJFS3fHcp2VehXymVL,45,0.274,0.0232,5,-28.657,1,0.0658,0.994,0.934,0.113,0.132,75.311,238500,4
1345,Jelena Sepp,Ma igatsen sind,3tZcp9CA8rJTTHLWhPI2MQ,48,0.366,0.0407,1,-27.312,0,0.0644,0.994,0.944,0.0951,0.231,69.687,135250,3
1346,Brian Busch,Seeking The Autumn Wind,2TV5VWvY46I7k51reLMGvE,55,0.293,0.0177,7,-25.6,1,0.0592,0.988,0.96,0.0809,0.158,205.71,179500,4
1347,Carol Comune,Clair de Lune,5davpz5HI11nqCgi7cr9TL,48,0.352,0.0185,1,-27.574,1,0.0491,0.994,0.904,0.0895,0.0536,67.61,302473,5
1348,Betoven Collection,Moonlight Sonata (1st Movement),1LNqr2FALBNFX1smNJcKD2,63,0.262,0.0167,1,-29.46,0,0.0533,0.994,0.908,0.143,0.114,79.842,314305,3
1349,Betoven Collection,Für Elise,0dQZmVKzYF3F9W64ESs8h4,58,0.263,0.127,9,-25.092,0,0.0423,0.98,0.849,0.109,0.0906,140.442,172980,4
1350,Frédéric Chopin,"Nocturnes, Op. 9: II. Andante in E-Flat Major",5zhim9WCwo8PQTPcLOx8hB,29,0.451,0.0167,7,-31.036,1,0.0557,0.99,0.94,0.0692,0.0527,69.384,404745,3
1351,Claude Debussy,"Suite bergamasque, L. 75: III. Clair de lune",1cmigB9I6IRpFqjIbzvSQB,68,0.335,0.00501,1,-33.366,1,0.0451,0.993,0.919,0.0618,0.0383,132.085,294960,3
1352,Franz Schubert,"Ständchen in D Minor, S. 560 (Trans. from Schwanengesang No. 4, D. 957)",53gjVXIaYliSNUlvamzcPp,44,0.421,0.023,2,-27.725,1,0.0415,0.995,0.944,0.112,0.152,133.314,225417,4
1353,Maurice Ravel,"Ravel: Pavane pour une infante défunte, M. 19",3MRQn2RYo2VLYMoStnLRxu,62,0.491,0.0176,4,-26.911,0,0.0644,0.994,0.927,0.0985,0.0901,125.793,346587,3
1354,Johann Pachelbel,"Canon And Gigue In D Major, P 37 - Arr. For Orchestra By Max Seiffert: 1. Canon",0GsxHX6UCFLPjM1rt3isoW,12,0.232,0.334,2,-15.387,1,0.0367,0.826,0.739,0.346,0.19,112.382,252667,4
1355,Felix Mendelssohn,"Lieder ohne Worte, Op. 67: II. Allegro leggiero in F-Sharp Minor",2ogLL0I2n9f4eZBbsL2jFP,5,0.313,0.0485,6,-30.361,0,0.0373,0.995,0.873,0.102,0.202,148.101,156360,3
1356,Alexandra Streliski,Plus tôt,3ODEuZjfxec5fYnzVhxANv,49,0.335,0.154,2,-20.918,1,0.0417,0.964,0.918,0.106,0.186,133.951,179896,1
1357,Ryan Tenner,River Flows In You,6O4MAAXOQ7mmLFpHqi7kMU,50,0.344,0.121,9,-23.438,1,0.0527,0.936,0.896,0.103,0.0923,139.318,180249,4
1358,Maximilian Oberroither,La Valse d'Amélie,59d6uevB0QGLjUilTex8Qn,50,0.243,0.0848,0,-19.873,1,0.04,0.987,0.947,0.0692,0.0826,173.96,150881,1
1359,Erik Satie,3 Gymnopédies: No.1,5xPvocQgO8svkRVgaVpXak,33,0.478,0.00324,7,-43.946,1,0.0419,0.994,0.957,0.119,0.559,57.621,302000,3
1360,Ludwig van Beethoven,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",14YeWgIwIqyFnHuOkd7fyP,20,0.337,0.00419,8,-33.879,1,0.049,0.995,0.912,0.123,0.0979,135.311,354893,1
1361,Ludwig van Beethoven,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",14YeWgIwIqyFnHuOkd7fyP,20,0.337,0.00419,8,-33.879,1,0.049,0.995,0.912,0.123,0.0979,135.311,354893,1
1362,Ludwig van Beethoven,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",14YeWgIwIqyFnHuOkd7fyP,20,0.337,0.00419,8,-33.879,1,0.049,0.995,0.912,0.123,0.0979,135.311,354893,1
1363,Ludwig van Beethoven,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",14YeWgIwIqyFnHuOkd7fyP,20,0.337,0.00419,8,-33.879,1,0.049,0.995,0.912,0.123,0.0979,135.311,354893,1
1364,Ludovico Einaudi,Una Mattina,0Dkibk70FDp6t7eOZNemNQ,72,0.231,0.0297,2,-31.544,1,0.0579,0.991,0.878,0.0742,0.07,131.413,203800,4
1365,Ludwig van Beethoven,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": III. Presto agitato",4HYkUtgKploAEhKbUqHa8w,45,0.231,0.266,1,-17.204,0,0.0445,0.983,0.901,0.0953,0.0856,76.859,472760,4
1366,Frédéric Chopin,"Nocturne in C-sharp minor, B.49 : Lento con gran espressione",73FM6KfVTjgUUEyH6NqDBd,45,0.345,0.00721,6,-29.185,0,0.0493,0.988,0.951,0.109,0.174,129.047,234548,4
1367,Ludwig van Beethoven,"Beethoven: Piano Sonata No. 21 in C Major, Op. 53 ""Waldstein"": I. Allegro con brio",2axkvLGNDYzkYSQHVllCQl,17,0.234,0.155,0,-24.47,1,0.0405,0.984,0.922,0.0777,0.135,80.648,633242,4
1368,Claude Debussy,"Debussy: Arabesques, CD 74, L. 66: No. 1, Andantino con moto",7zom0gznTdkXpYNPLtu21M,29,0.33,0.0633,6,-24.191,0,0.0396,0.993,0.926,0.111,0.17,130.895,261707,1
1369,Robert Schumann,Kinderszenen (Scenes from Childhood) Op. 15: VII. Träumerei (Dreaming or Reverie) in F major,0bzo85hOxPWdDGNKg1DwdM,8,0.553,0.0526,5,-23.043,1,0.0712,0.992,0.952,0.0904,0.245,106.445,180542,1
1370,Ludwig van Beethoven,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": I. Grave - Allegro di molto e con brio",0GImAfqG2Wfql9j40Iy7q6,17,0.333,0.208,0,-19.415,0,0.0516,0.987,0.902,0.045,0.0722,78.382,587067,4
1371,Martin Stadtfeld,"Piano Sonata, WoO 51 ""Leichte Sonate"": Rondo alla Ingharese quasi un Capriccio in G major, Op 129 ""Die Wuth über den verlorenen Groschen""",5PoVTtmeXfuviGE9VT3Xw1,6,0.36,0.23,7,-20.677,1,0.032,0.987,0.906,0.102,0.439,81.968,364453,4
1372,Claude Debussy,"Rêverie, L. 68",5u0mwveHBlATGO9mJeKTL4,3,0.379,0.0274,5,-29.081,1,0.0503,0.994,0.915,0.112,0.094,140.891,283217,1
1373,Franz Liszt,"Grandes études de Paganini, S.141: III. No. III in G-Sharp Minor ‘La Campanella’",0qsoHmDn2uGsy0mVeKirlF,9,0.357,0.443,8,-17.236,1,0.0333,0.974,0.911,0.167,0.451,93.898,295077,4
1374,Ludwig van Beethoven,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",0RE26d4W3OJHzXOwOhrz3s,14,0.568,0.0323,1,-25.189,1,0.0456,0.995,0.944,0.101,0.375,92.945,145173,1
1375,Ludwig van Beethoven,"Sonata No. 17 in D minor, Op. 31 No. 2 The Tempest : III. Allegretto",2avKXMnajdxocO7ooCiFWW,0,0.137,0.335,2,-22.124,0,0.0446,0.983,0.869,0.679,0.199,78.137,433360,4
1376,Ludwig van Beethoven,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro",2JaCEv0GucqwtPOsvohuQ9,16,0.326,0.144,0,-20.344,0,0.0413,0.989,0.888,0.0971,0.158,96.189,299667,4
1377,Ludwig van Beethoven,"Bagatelle No. 25 in A Minor, ""Für Elise"", WoO 59",0H2VhGUC3P3hvwz8rdGIpC,66,0.23,0.0487,5,-27.675,1,0.0412,0.986,0.945,0.0679,0.101,134.839,203656,5
1378,Wolfgang Amadeus Mozart,"Piano Sonata No. 11 in A Major, K. 331: III. Allegretto",5eSd3AQiltihc7RNp859S1,20,0.51,0.138,9,-24.178,1,0.0418,0.99,0.944,0.0916,0.75,117.094,220907,4
1379,Johann Sebastian Bach,"Orcherstral Suite No.3 in D major, BWV 1068: II. Air",5Nb7LxV9voRG5uNr72Hiwj,43,0.578,0.13,2,-21.025,1,0.0613,0.987,0.952,0.0783,0.366,134.008,262293,4
1380,Ludovico Einaudi,Nuvole Bianche,3weNRklVDqb4Rr5MhKBR3D,75,0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,357707,1
1381,Ludwig van Beethoven,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",03noiBRH0sIPgbe5Ok1jw6,24,0.268,0.00305,1,-41.594,0,0.037,0.994,0.904,0.12,0.157,63.798,428067,4
1382,Herbert von Karajan,"Hungarian Rhapsody No. 2, S. 244",3jxeWgXmopMUyPZbEyZhxd,26,0.23,0.194,0,-19.037,1,0.0493,0.888,0.892,0.0689,0.164,149.73,671067,3
1383,Maurice Ravel,"Ravel: Jeux d'eau, M. 30",4fSi3KVFXBx75M67M0eV2I,1,0.334,0.136,6,-20.06,0,0.0383,0.987,0.943,0.129,0.0352,134.737,327000,4
1384,Edward Elgar,Chanson de matin,1a4lSvgVnFf2G6tPckM5tn,32,0.181,0.149,7,-20.561,1,0.0427,0.926,0.925,0.138,0.0651,86.566,180267,4
1385,Edward MacDowell,"10 Woodland Sketches, Op. 51: No. 1, To a Wild Rose",5fdbI2WsfZ3IM1fR13lKWC,40,0.559,0.0129,9,-28.553,1,0.0921,0.996,0.958,0.0939,0.191,76.163,166208,4
1386,Johnny Ramiro Gonzalez,Starlight Fantasy,01f5v4Fkdr1NnRTh2vg4x6,21,0.276,0.0681,11,-25.055,0,0.0387,0.996,0.916,0.0734,0.181,89.448,310379,4
1387,Frédéric Chopin,"Études, Op. 10 (Excerpts): No. 1 in C Major ""Waterfall"" [Live]",1haYP4qT6OeiXBWaoQD5Yy,19,0.338,0.347,0,-13.431,1,0.0288,0.98,0.867,0.137,0.13,89.423,110707,4
1388,Sergei Rachmaninoff,"10 Préludes, Op. 23: No. 10 in G-Flat Major - Live",6JPzlzHHdqIdmu28qBHdGF,59,0.302,0.00448,6,-31.704,1,0.0463,0.995,0.84,0.045,0.0452,71.056,204987,4
1389,Johannes Brahms,"5 Lieder, Op. 49: IV. Wiegenlied in E-Flat Major",4hfH8b4kkNhvGBJvaTMJR0,0,0.21,0.108,5,-15.256,1,0.052,0.993,0.0538,0.081,0.464,63.774,88520,3
